Date,buy_hold,momentum_20_100,mean_reversion_5,pead_yahoo,tradingagents_proxy,daily_stock_analysis_proxy,tradingagents_true,daily_stock_analysis_true
2024-11-06,169112.03182329753,112137.00739028983,111931.58295802883,127376.04460436913,112137.00739028983,111931.58295802883,100000.0,100000.0
2024-11-07,168293.41927850587,113223.27131443044,109469.58566837301,126852.45065755985,113223.27131443044,109469.58566837301,100000.0,100000.0
2024-11-08,171493.0608155161,116325.2523465187,109087.73373293776,127650.81058378732,116325.2523465187,109087.73373293776,100000.0,100000.0
2024-11-11,180706.55232810762,124792.00487629518,109488.54453902987,134734.0220093011,124792.00487629518,109488.54453902987,100000.0,100000.0
2024-11-12,173445.8453200368,119119.84273593787,107489.60209613993,132007.3745291332,119119.84273593787,107489.60209613993,100000.0,100000.0
2024-11-13,166073.01344260655,113020.08022189696,93213.39230416049,136204.08528874815,113020.08022189696,93213.39230416049,100000.0,100000.0
2024-11-14,163290.1810932176,108919.18584459627,95925.79610477126,125342.48440892246,108919.18584459627,95925.79610477126,100000.0,100000.0
2024-11-15,160776.9790282218,108706.6127726522,91139.59743618182,122358.5554369224,108706.6127726522,91139.59743618182,100000.0,100000.0
2024-11-18,166860.11618176117,113514.01733996457,95942.31910925003,112345.71138996807,113514.01733996457,95942.31910925003,100000.0,100000.0
2024-11-19,175788.5901467982,120277.41001482269,103209.06044030903,98345.52768931769,120277.41001482269,103209.06044030903,100000.0,100000.0
2024-11-20,176958.29011679237,122852.58683211422,101364.56259235616,93477.37882650066,122852.58683211422,101364.56259235616,100000.0,100000.0
2024-11-21,178435.52155647308,124964.21569956848,105000.57182122939,93477.37882650066,124964.21569956848,105000.57182122939,100000.0,100000.0
2024-11-22,180969.57589538035,127252.43063973142,106105.38607440298,93477.37882650066,127252.43063973142,106105.38607440298,100000.0,100000.0
2024-11-25,186720.00181842656,131258.2920695717,106490.46343899073,93477.37882650066,131258.2920695717,106490.46343899073,100000.0,100000.0
2024-11-26,183392.15636946747,129330.71431437792,106790.04179838936,93477.37882650066,129330.71431437792,106790.04179838936,100000.0,100000.0
2024-11-27,184707.71862252234,130098.09389972062,107894.29883321398,93477.37882650066,130098.09389972062,107894.29883321398,100000.0,100000.0
2024-11-29,188202.51275682574,132660.97220136656,111169.38409284716,93477.37882650066,132660.97220136656,111169.38409284716,100000.0,100000.0
2024-12-02,188507.15529569835,128831.06831330476,116089.39222108694,93477.37882650066,128831.06831330476,116089.39222108694,100000.0,100000.0
2024-12-03,187791.38951305064,129676.92196642033,112728.99249172976,93477.37882650066,129676.92196642033,112728.99249172976,100000.0,100000.0
2024-12-04,191539.80446316846,132700.36074059308,113805.18426333719,93477.37882650066,132700.36074059308,113805.18426333719,100000.0,100000.0
2024-12-05,187244.21019204016,129845.63760639673,112485.8858100264,93477.37882650066,129845.63760639673,112485.8858100264,100000.0,100000.0
2024-12-06,191085.27279738328,133577.6126193752,115857.50466125095,93477.37882650066,133577.6126193752,115857.50466125095,100000.0,100000.0
2024-12-09,185790.31503167795,129642.16780123103,115582.16149320164,93477.37882650066,129642.16780123103,115582.16149320164,100000.0,100000.0
2024-12-10,178383.13475387188,125945.34747902308,108589.5312816897,93477.37882650066,125945.34747902308,108589.5312816897,100000.0,100000.0
2024-12-11,181245.81043076437,127291.56931703325,107776.9506280919,93477.37882650066,127291.56931703325,107776.9506280919,100000.0,100000.0
2024-12-12,179404.26644626886,126669.43408611455,106190.39176791716,93477.37882650066,126669.43408611455,106190.39176791716,100000.0,100000.0
2024-12-13,180750.6776263123,128421.7224191065,108699.87286497263,93477.37882650066,128421.7224191065,108699.87286497263,100000.0,100000.0
2024-12-16,184394.16395057153,132342.07281693193,109538.60026090767,93477.37882650066,132342.07281693193,109538.60026090767,100000.0,100000.0
2024-12-17,180328.05838381697,130922.5282329242,106317.84914470736,93477.37882650066,130922.5282329242,106317.84914470736,100000.0,100000.0
2024-12-18,170269.13921090195,122319.07955461208,103237.16850897187,93477.37882650066,122319.07955461208,103237.16850897187,100000.0,100000.0
2024-12-19,167907.89246090615,119855.22022073285,102299.77355060045,93477.37882650066,119855.22022073285,102299.77355060045,100000.0,100000.0
2024-12-20,171078.98823035858,122722.07375916596,101882.41092767549,93477.37882650066,122722.07375916596,101882.41092767549,100000.0,100000.0
2024-12-23,171882.76727256074,123292.03172997938,103993.6969347048,93477.37882650066,123292.03172997938,103993.6969347048,100000.0,100000.0
2024-12-24,174087.9342150124,126234.81101589331,106625.71288890475,93477.37882650066,126234.81101589331,106625.71288890475,100000.0,100000.0
2024-12-26,178041.74608769847,128693.30730031146,109339.71945941217,93477.37882650066,128693.30730031146,109339.71945941217,100000.0,100000.0
2024-12-27,171622.8870518203,123520.21088885858,103972.23267776145,93477.37882650066,123520.21088885858,103972.23267776145,100000.0,100000.0
2024-12-30,168434.52376349192,120922.17238725346,102901.21271938646,93477.37882650066,120922.17238725346,102901.21271938646,100000.0,100000.0
2024-12-31,165869.6806595979,118754.42466101689,99994.06862194526,93477.37882650066,118754.42466101689,99994.06862194526,100000.0,100000.0
2025-01-02,167192.85985949467,118871.2912629289,102592.80767463175,93477.37882650066,118871.2912629289,102592.80767463175,100000.0,100000.0
2025-01-03,172592.93504052807,123371.74276897784,107717.75023664223,93477.37882650066,123371.74276897784,107717.75023664223,100000.0,100000.0
2025-01-06,175818.15693755422,125565.28404299305,109747.73406033365,93477.37882650066,125565.28404299305,109747.73406033365,100000.0,100000.0
2025-01-07,172498.27501626895,122667.33432587651,106598.68235921422,93477.37882650066,122667.33432587651,106598.68235921422,100000.0,100000.0
2025-01-08,171963.78307444399,119938.0523202951,104709.94930322777,93477.37882650066,119938.0523202951,104709.94930322777,100000.0,100000.0
2025-01-10,165317.283870573,116927.3829143608,101122.62285948242,93477.37882650066,116927.3829143608,101122.62285948242,100000.0,100000.0
2025-01-13,165841.21022447865,115993.48030164209,99576.62123716765,93477.37882650066,115993.48030164209,99576.62123716765,100000.0,100000.0
2025-01-14,167002.989678552,118197.71384416467,99825.98408175504,93477.37882650066,118197.71384416467,99825.98408175504,100000.0,100000.0
2025-01-15,170964.9899943574,123766.98087744275,102866.04959605336,93477.37882650066,123766.98087744275,102866.04959605336,100000.0,100000.0
2025-01-16,174922.17477423477,125686.3688225393,108281.78408378173,93477.37882650066,125686.3688225393,108281.78408378173,100000.0,100000.0
2025-01-17,177938.77473426415,127272.89735913285,110185.88421689,93477.37882650066,127272.89735913285,110185.88421689,100000.0,100000.0
2025-01-21,182607.20482853366,131421.30975115276,111567.25551580213,93477.37882650066,131421.30975115276,111567.25551580213,100000.0,100000.0
2025-01-22,183597.0631523625,130962.3760172875,114326.73608353872,93477.37882650066,130962.3760172875,114326.73608353872,100000.0,100000.0
2025-01-23,185654.71804265075,133598.56597415553,116559.63008254144,93477.37882650066,133598.56597415553,116559.63008254144,100000.0,100000.0
2025-01-24,185578.62204909392,132927.52768208244,116163.48599024834,93477.37882650066,132927.52768208244,116163.48599024834,100000.0,100000.0
2025-01-27,179824.12411457064,127674.43574620243,114909.56286629268,93477.37882650066,127674.43574620243,114909.56286629268,100000.0,100000.0
2025-01-28,181201.86367717703,130783.55480881341,116706.15154724028,93477.37882650066,130783.55480881341,116706.15154724028,100000.0,100000.0
2025-01-29,181751.2414333473,131441.5132502394,117248.9500347813,92436.81255337677,131441.5132502394,117248.9500347813,100000.0,100000.0
2025-01-30,185893.3461678959,134801.40231525438,119375.18119986124,95038.22823618648,134801.40231525438,119375.18119986124,100000.0,100000.0
2025-01-31,184750.6409187037,135165.6036645653,116189.9653343147,91222.8204057686,135165.6036645653,116189.9653343147,100000.0,100000.0
2025-02-03,185032.48332489067,135219.15977689854,114696.14464936426,89026.0724475677,135219.15977689854,114696.14464936426,100000.0,100000.0
2025-02-04,187055.8794202576,137418.26298888688,116274.96411670317,88390.17389905262,137418.26298888688,116274.96411670317,100000.0,100000.0
2025-02-05,189365.8818640521,139649.52964285694,118131.26108870415,89546.35558412965,139649.52964285694,118131.26108870415,100000.0,100000.0
2025-02-06,187850.27104935714,138301.67588054202,113301.71931598769,95061.27550972092,138301.67588054202,113301.71931598769,100000.0,100000.0
2025-02-07,188395.64975254858,140512.39908183066,112486.61187767496,95575.81508519959,140512.39908183066,112486.61187767496,100000.0,100000.0
2025-02-10,190517.9857881187,143029.56018798324,111689.65685849845,95445.77698467966,143029.56018798324,111689.65685849845,100000.0,100000.0
2025-02-11,183931.7938116582,138348.5241130703,107849.01632200848,99401.07461782881,138348.5241130703,107849.01632200848,100000.0,100000.0
2025-02-12,186134.30042268732,140564.7631072352,107350.14662304241,101866.7245175455,140564.7631072352,107350.14662304241,100000.0,100000.0
2025-02-13,198899.12924222994,153690.1547562908,112740.93715130455,100750.3863742086,153690.1547562908,112740.93715130455,100000.0,100000.0
2025-02-14,201342.72992460124,155415.88176440963,114269.6926650265,102450.74924130064,155415.88176440963,114269.6926650265,100000.0,100000.0
2025-02-18,205497.01118605927,155590.82864127474,122770.51563442829,98147.9386359355,155590.82864127474,122770.51563442829,100000.0,100000.0
2025-02-19,206796.87521347209,156949.8880253784,123299.11679571406,97435.97999070668,156949.8880253784,123299.11679571406,100000.0,100000.0
2025-02-20,202838.57583237346,153217.53706877478,122767.33145051404,94478.36640246464,153217.53706877478,122767.33145051404,100000.0,100000.0
2025-02-21,189567.57768113737,142383.51150952745,117962.36894743421,90995.79777488425,142383.51150952745,117962.36894743421,100000.0,100000.0
2025-02-24,190643.8608699165,142861.66898439082,120016.65417353505,88050.78188032005,142861.66898439082,120016.65417353505,100000.0,100000.0
2025-02-25,181323.78217228758,134239.46193908868,106650.53901581165,88050.78188032005,134239.46193908868,106650.53901581165,100000.0,100000.0
2025-02-26,181769.35372413107,136809.97318749226,112134.02463573015,92535.0512480121,136809.97318749226,112134.02463573015,100000.0,100000.0
2025-02-27,177535.99403741173,137714.1950872299,109233.85828089966,97088.21115141532,137714.1950872299,109233.85828089966,100000.0,100000.0
2025-02-28,182217.15354055027,141960.3171728532,115553.96813740501,100983.25175095684,141960.3171728532,115553.96813740501,100000.0,100000.0
2025-03-03,176578.36841003265,136724.82613365378,111120.77636320022,96706.3351500411,136724.82613365378,111120.77636320022,100000.0,100000.0
2025-03-04,176848.31818451014,135857.20774577872,111480.2891647044,98508.71126180378,135857.20774577872,111480.2891647044,100000.0,100000.0
2025-03-05,180658.54926818312,137682.5916805304,115392.40220454853,100526.43746561474,137682.5916805304,115392.40220454853,100000.0,100000.0
2025-03-06,171663.37735296492,128946.63518626848,111160.72076604389,97534.08597474956,128946.63518626848,111160.72076604389,100000.0,100000.0
2025-03-07,173408.78353919223,130703.70248984724,112911.14607448844,96973.54578840229,130703.70248984724,112911.14607448844,100000.0,100000.0
2025-03-10,161549.3444061724,120983.06438152652,99698.82246155442,96973.54578840229,120983.06438152652,99698.82246155442,100000.0,100000.0
2025-03-11,163077.47498315715,122445.36830714953,101233.37681709259,96973.54578840229,122445.36830714953,101233.37681709259,100000.0,100000.0
2025-03-12,166394.6334710914,124467.2229497679,103441.27165189134,96973.54578840229,124467.2229497679,103441.27165189134,100000.0,100000.0
2025-03-13,158208.04710582268,117608.2112322695,96451.31186548961,96973.54578840229,117608.2112322695,96451.31186548961,100000.0,100000.0
2025-03-14,165137.17940831257,124258.6522784781,100831.17486126523,96973.54578840229,124258.6522784781,100831.17486126523,100000.0,100000.0
2025-03-17,169322.11194694415,130088.47051588767,104975.13491715502,96973.54578840229,130088.47051588767,104975.13491715502,100000.0,100000.0
2025-03-18,162433.04401572756,123737.27098634603,99756.09812780612,96973.54578840229,123737.27098634603,99756.09812780612,100000.0,100000.0
2025-03-19,167262.5265772582,129312.06892154714,102837.01827149285,96973.54578840229,129312.06892154714,102837.01827149285,100000.0,100000.0
2025-03-20,166572.0407568206,128641.11164538978,102195.41820432906,96973.54578840229,128641.11164538978,102195.41820432906,100000.0,100000.0
2025-03-21,167040.93547630747,131383.93035224156,100204.74519810958,96973.54578840229,131383.93035224156,100204.74519810958,100000.0,100000.0
2025-03-24,176146.3812124113,139677.63074882686,105248.51644362645,96973.54578840229,139677.63074882686,105248.51644362645,100000.0,100000.0
2025-03-25,175281.22020399422,138496.0512265039,102997.48108562459,96973.54578840229,138496.0512265039,102997.48108562459,100000.0,100000.0
2025-03-26,168401.6797930943,131153.83298525438,101817.0023414251,96973.54578840229,131153.83298525438,101817.0023414251,100000.0,100000.0
2025-03-27,165271.716605509,128563.89185578024,101409.56861100646,96973.54578840229,128563.89185578024,101409.56861100646,100000.0,100000.0
2025-03-28,159212.4427991286,123815.46183960981,94443.33199950994,96973.54578840229,123815.46183960981,94443.33199950994,100000.0,100000.0
2025-03-31,157640.35440234558,124601.76840051729,93144.41573997425,96973.54578840229,124601.76840051729,93144.41573997425,100000.0,100000.0
2025-04-01,158749.00502959412,128146.48364544427,93690.40376195933,96973.54578840229,128146.48364544427,93690.40376195933,100000.0,100000.0
2025-04-02,160877.12511724356,128052.53965672814,94499.70002411686,96973.54578840229,128052.53965672814,94499.70002411686,100000.0,100000.0
2025-04-03,149769.12838842245,127508.8022505531,87187.94330181967,96973.54578840229,127508.8022505531,87187.94330181967,100000.0,100000.0
2025-04-04,138222.76359999247,119863.12600084199,77736.33131377138,96973.54578840229,119863.12600084199,77736.33131377138,100000.0,100000.0
2025-04-07,138752.11126610776,116115.57685202634,79845.12224745404,96973.54578840229,116115.57685202634,79845.12224745404,100000.0,100000.0
2025-04-08,132855.78009478733,114174.88654363714,76496.35292341445,96973.54578840229,114174.88654363714,76496.35292341445,100000.0,100000.0
2025-04-09,151900.7295400417,118357.42306457515,92414.07266460823,96973.54578840229,118357.42306457515,92414.07266460823,100000.0,100000.0
2025-04-10,142962.318727582,118625.09876458917,88614.02130926267,96973.54578840229,118625.09876458917,88614.02130926267,100000.0,100000.0
2025-04-11,147674.7510728129,119344.49555675406,90539.99719769979,96973.54578840229,119344.49555675406,90539.99719769979,100000.0,100000.0
2025-04-14,149920.6620285993,121787.09535329122,91416.03129063138,96973.54578840229,121787.09535329122,91416.03129063138,100000.0,100000.0
2025-04-15,151901.99110575966,122623.60265747883,91646.06781225605,96973.54578840229,122623.60265747883,91646.06781225605,100000.0,100000.0
2025-04-16,145910.45681010486,121820.56279334829,89851.06111096898,96973.54578840229,121820.56279334829,89851.06111096898,100000.0,100000.0
2025-04-17,146785.77439497467,123192.43426165242,89717.57932498053,96973.54578840229,123192.43426165242,89717.57932498053,100000.0,100000.0
2025-04-21,142878.95012058676,120164.26914091314,86936.79079841866,96973.54578840229,120164.26914091314,86936.79079841866,100000.0,100000.0
2025-04-22,147118.15263511098,123175.7005416239,89565.41353398311,96973.54578840229,123175.7005416239,89565.41353398311,100000.0,100000.0
2025-04-23,152994.1072115154,123510.29835766355,93651.75044827165,96973.54578840229,123510.29835766355,93651.75044827165,100000.0,100000.0
2025-04-24,158389.4116898834,123593.9541937177,96784.12081578614,96973.54578840229,123593.9541937177,96784.12081578614,100000.0,100000.0
2025-04-25,160962.12042263048,122933.11903960844,97381.07197500643,96973.54578840229,122933.11903960844,97381.07197500643,100000.0,100000.0
2025-04-28,162570.20870594395,124681.4162419793,99328.50778285018,96973.54578840229,124681.4162419793,99328.50778285018,100000.0,100000.0
2025-04-29,166517.18334783838,126714.1228643927,101467.3626970912,96973.54578840229,126714.1228643927,101467.3626970912,100000.0,100000.0
2025-04-30,165419.86649766838,127642.64648260448,104238.03357717405,97684.13925320997,127642.64648260448,104238.03357717405,100000.0,100000.0
2025-05-01,166015.07693468287,125752.14457021237,103125.38469578889,97382.41463369799,125752.14457021237,103125.38469578889,100000.0,100000.0
2025-05-02,170641.26408746513,126078.38190828203,106896.56798363657,99875.3680485074,126078.38190828203,106896.56798363657,100000.0,100000.0
2025-05-05,171015.73552123018,126254.04129427184,107716.94347629443,99962.91106441882,126254.04129427184,107716.94347629443,100000.0,100000.0
2025-05-06,172326.47468654212,125894.34928023367,106950.60945097695,100065.5748215552,125894.34928023367,106950.60945097695,100000.0,100000.0
2025-05-07,178464.08931733484,126597.01235237,108931.33234536886,102817.14216428672,126597.01235237,108931.33234536886,100000.0,100000.0
2025-05-08,180775.62324660324,130470.79875614111,109107.98035942572,105451.14036734411,130470.79875614111,109107.98035942572,100000.0,100000.0
2025-05-09,181306.00580094208,131579.80102099528,109445.42930366998,106142.79695142304,131579.80102099528,109445.42930366998,100000.0,100000.0
2025-05-12,187921.1018256158,133360.89604557664,112565.68490359244,109486.33679199513,133360.89604557664,112565.68490359244,100000.0,100000.0
2025-05-13,193096.08932913703,144310.14409940166,109345.1209543741,116466.3943433948,144310.14409940166,109345.1209543741,100000.0,100000.0
2025-05-14,190614.82600571934,140615.8302868066,108147.28434723917,112994.94188270126,140615.8302868066,108147.28434723917,100000.0,100000.0
2025-05-15,188535.58508424636,139266.60382423058,109328.5003020578,112578.68322997355,139266.60382423058,109328.5003020578,100000.0,100000.0
2025-05-16,193610.22455209406,145481.40118530818,112156.38556737795,119104.99066017485,145481.40118530818,112156.38556737795,100000.0,100000.0
2025-05-19,192959.2022499848,146348.84105319963,112595.0004983013,119104.99066017485,146348.84105319963,112595.0004983013,100000.0,100000.0
2025-05-20,192000.5511420832,145576.80968387413,112548.1020462958,119104.99066017485,145576.80968387413,112548.1020462958,100000.0,100000.0
2025-05-21,184145.2116924673,138819.06995631164,107797.38421617409,119104.99066017485,138819.06995631164,107797.38421617409,100000.0,100000.0
2025-05-22,183852.1597438916,135160.96845721712,108062.84433187623,119104.99066017485,135160.96845721712,108062.84433187623,100000.0,100000.0
2025-05-23,183578.62309376107,134946.0141902487,107954.58451221192,119104.99066017485,134946.0141902487,107954.58451221192,100000.0,100000.0
2025-05-27,188463.02484023865,138272.00146945147,110442.54889616802,119104.99066017485,138272.00146945147,110442.54889616802,100000.0,100000.0
2025-05-28,186552.00374660702,135932.67897393636,108973.51707207412,119104.99066017485,135932.67897393636,108973.51707207412,100000.0,100000.0
2025-05-29,186028.6110647808,135429.33652597756,109698.75362904245,119104.99066017485,135429.33652597756,109698.75362904245,100000.0,100000.0
2025-05-30,188122.9778023086,137337.95815861473,112741.39599540646,119104.99066017485,137337.95815861473,112741.39599540646,100000.0,100000.0
2025-06-02,192590.794823527,139683.59946855425,114717.08934088887,119104.99066017485,139683.59946855425,114717.08934088887,100000.0,100000.0
2025-06-03,193769.41729898244,140398.44747363083,115618.10858896251,119104.99066017485,140398.44747363083,115618.10858896251,100000.0,100000.0
2025-06-04,193480.6129765193,140248.96167233598,115397.46330489422,119104.99066017485,140248.96167233598,115397.46330489422,100000.0,100000.0
2025-06-05,195466.31673691887,141518.6761446735,116324.86937143991,119104.99066017485,141518.6761446735,116324.86937143991,100000.0,100000.0
2025-06-06,201380.73820367942,145858.6829582671,119698.70964065345,119104.99066017485,145858.6829582671,119698.70964065345,100000.0,100000.0
2025-06-09,200740.9888182789,145653.52656217513,119040.57765341703,119104.99066017485,145653.52656217513,119040.57765341703,100000.0,100000.0
2025-06-10,201192.46297729862,145951.33767085348,118297.75483512906,119104.99066017485,145951.33767085348,118297.75483512906,100000.0,100000.0
2025-06-11,201399.20505732717,147213.64776977667,118845.08337804001,119104.99066017485,147213.64776977667,118845.08337804001,100000.0,100000.0
2025-06-12,201288.64329063764,146728.91842652636,119447.41202392185,119104.99066017485,146728.91842652636,119447.41202392185,100000.0,100000.0
2025-06-13,195457.2342426081,143350.380047773,116710.18524372454,119104.99066017485,143350.380047773,116710.18524372454,100000.0,100000.0
2025-06-16,203491.71379150558,149728.74922774575,121510.7388911437,119104.99066017485,149728.74922774575,121510.7388911437,100000.0,100000.0
2025-06-17,200612.6197945575,148260.77123629587,119127.9957053146,119104.99066017485,148260.77123629587,119127.9957053146,100000.0,100000.0
2025-06-18,209395.0847295153,154539.33136275987,125873.6525229651,119104.99066017485,154539.33136275987,125873.6525229651,100000.0,100000.0
2025-06-20,215729.74590056157,158953.63800611836,134897.7711632962,119104.99066017485,158953.63800611836,134897.7711632962,100000.0,100000.0
2025-06-23,213357.87111896,153320.4474552885,136317.15372416587,119104.99066017485,153320.4474552885,136317.15372416587,100000.0,100000.0
2025-06-24,216666.1909149805,156493.3284954977,138994.48143803925,119104.99066017485,156493.3284954977,138994.48143803925,100000.0,100000.0
2025-06-25,212938.70733875048,154662.00237035696,137477.63951355594,119104.99066017485,154662.00237035696,137477.63951355594,100000.0,100000.0
2025-06-26,219707.2926462482,159740.28380328228,143240.43378016845,119104.99066017485,159740.28380328228,143240.43378016845,100000.0,100000.0
2025-06-27,220370.94835563784,160510.55954835782,145762.03195831826,119104.99066017485,160510.55954835782,145762.03195831826,100000.0,100000.0
2025-06-30,227797.92283689068,166057.39871688155,150668.27363909766,119104.99066017485,166057.39871688155,150668.27363909766,100000.0,100000.0
2025-07-01,223627.878255665,163088.7964854051,148665.66676061793,119104.99066017485,163088.7964854051,148665.66676061793,100000.0,100000.0
2025-07-02,221596.0063222393,161437.25443911098,146556.06103166542,119104.99066017485,161437.25443911098,146556.06103166542,100000.0,100000.0
2025-07-03,222726.25244234904,162034.1848435576,146567.76381252555,119104.99066017485,162034.1848435576,146567.76381252555,100000.0,100000.0
2025-07-07,222152.7054780704,162183.4851155219,146635.59126540535,119104.99066017485,162183.4851155219,146635.59126540535,100000.0,100000.0
2025-07-08,222439.81153450246,162272.26037829253,147519.75645193274,119104.99066017485,162272.26037829253,147519.75645193274,100000.0,100000.0
2025-07-09,225814.61250821865,164731.59280049935,146983.38991500004,119104.99066017485,164731.59280049935,146983.38991500004,100000.0,100000.0
2025-07-10,225514.2588690402,164804.2456857872,143079.43654968243,119104.99066017485,164804.2456857872,143079.43654968243,100000.0,100000.0
2025-07-11,220882.26720174856,162117.6363254456,134640.21059269345,119104.99066017485,162117.6363254456,134640.21059269345,100000.0,100000.0
2025-07-14,225589.52151114092,165572.54898950492,139730.48287867382,119104.99066017485,165572.54898950492,139730.48287867382,100000.0,100000.0
2025-07-15,224196.63402474704,164550.23230549868,137333.90548703892,119104.99066017485,164550.23230549868,137333.90548703892,100000.0,100000.0
2025-07-16,230006.595174535,168814.48212817,142885.5867959468,119104.99066017485,168814.48212817,142885.5867959468,100000.0,100000.0
2025-07-17,230496.54339389177,169174.08205554413,139378.4755055844,119104.99066017485,169174.08205554413,139378.4755055844,100000.0,100000.0
2025-07-18,229737.33529871772,168616.85750588687,136324.29921674627,119104.99066017485,168616.85750588687,136324.29921674627,100000.0,100000.0
2025-07-21,227426.06387404335,166920.48837213241,138775.509253425,119104.99066017485,166920.48837213241,138775.509253425,100000.0,100000.0
2025-07-22,230104.89436226292,168886.6293048947,144392.15975498216,119104.99066017485,168886.6293048947,144392.15975498216,100000.0,100000.0
2025-07-23,238655.39046486813,175162.30835837973,157154.52714095873,119104.99066017485,175162.30835837973,157154.52714095873,100000.0,100000.0
2025-07-24,234339.09581349455,171994.3424757871,158101.82996400283,119104.99066017485,171994.3424757871,158101.82996400283,100000.0,100000.0
2025-07-25,236117.88184329376,173299.89131106948,158098.423862007,119104.99066017485,173299.89131106948,158098.423862007,100000.0,100000.0
2025-07-28,236786.5668720786,173790.67600685402,157166.04145089258,119104.99066017485,173790.67600685402,157166.04145089258,100000.0,100000.0
2025-07-29,235760.0939855467,173037.29113705494,159977.4657629379,119104.99066017485,173037.29113705494,159977.4657629379,100000.0,100000.0
2025-07-30,238277.2510505287,174884.77105839265,160376.31552256236,119406.41194220558,174884.77105839265,160376.31552256236,100000.0,100000.0
2025-07-31,238202.04758974697,174829.57510509194,162939.35623068755,122584.79287803364,174829.57510509194,162939.35623068755,100000.0,100000.0
2025-08-01,230630.4170436608,169272.33928525192,156647.3704312543,117547.27596174908,169272.33928525192,156647.3704312543,100000.0,100000.0
2025-08-04,238033.14130427586,174705.60549853192,163014.50537852582,122676.89964266369,174705.60549853192,163014.50537852582,100000.0,100000.0
2025-08-05,240208.76946404454,176487.3469457399,179228.50701683722,121544.80201467659,176487.3469457399,179228.50701683722,100000.0,100000.0
2025-08-06,245638.20731933444,180211.3410468549,174282.71435914756,118411.2806475888,180211.3410468549,174282.71435914756,100000.0,100000.0
2025-08-07,247490.72335859502,180675.84309232704,176838.54235821674,120353.35787178649,180675.84309232704,176838.54235821674,100000.0,100000.0
2025-08-08,247351.33045592761,180206.36769462074,178042.68699063416,120919.83184581317,180206.36769462074,178042.68699063416,100000.0,100000.0
2025-08-11,247588.38751167333,180221.50085645932,176191.1933437629,118184.16615566614,180221.50085645932,176191.1933437629,100000.0,100000.0
2025-08-12,249819.28537896386,182735.12893332378,176534.82733142728,118663.84611696251,182735.12893332378,176534.82733142728,100000.0,100000.0
2025-08-13,252550.87012179062,184993.99834921863,177593.4959269708,119538.64874595794,184993.99834921863,177593.4959269708,100000.0,100000.0
2025-08-14,249486.10796867023,182834.32866958794,173679.98781628974,117899.35015651709,182834.32866958794,173679.98781628974,100000.0,100000.0
2025-08-15,253409.14389587188,184801.15129884818,176972.07206205756,118813.85041397292,184801.15129884818,176972.07206205756,100000.0,100000.0
2025-08-18,255986.9509100942,185675.62389863,176054.51630630242,116464.42620862792,185675.62389863,176054.51630630242,100000.0,100000.0
2025-08-19,247681.14434190546,179071.01031355574,171877.9127370208,116464.42620862792,179071.01031355574,171877.9127370208,100000.0,100000.0
2025-08-20,244191.64544907224,177760.28981438625,171892.27899329155,116464.42620862792,177760.28981438625,171892.27899329155,100000.0,100000.0
2025-08-21,245793.5544864495,178868.4008178924,172501.28523914522,116464.42620862792,178868.4008178924,172501.28523914522,100000.0,100000.0
2025-08-22,254922.3874842304,184575.1719937984,175459.6422577175,116464.42620862792,184575.1719937984,175459.6422577175,100000.0,100000.0
2025-08-25,251603.4917567555,182030.72042709062,171114.02249906087,116464.42620862792,182030.72042709062,171114.02249906087,100000.0,100000.0
2025-08-26,254206.3358176017,183913.83252639827,173028.17194044497,116464.42620862792,183913.83252639827,173028.17194044497,100000.0,100000.0
2025-08-27,252643.2814241641,182782.99004357914,173767.43380235202,116464.42620862792,182782.99004357914,173767.43380235202,100000.0,100000.0
2025-08-28,254625.46484978087,184217.06504176115,173425.25789981912,116464.42620862792,184217.06504176115,173425.25789981912,100000.0,100000.0
2025-08-29,250727.90447930037,181397.2483643656,173420.35551837194,116464.42620862792,181397.2483643656,173420.35551837194,100000.0,100000.0
2025-09-02,246907.82531565195,178708.34144619518,169304.58302440058,116464.42620862792,178708.34144619518,169304.58302440058,100000.0,100000.0
2025-09-03,252264.91578220722,181712.6524962408,169072.80248551088,116464.42620862792,181712.6524962408,169072.80248551088,100000.0,100000.0
2025-09-04,256412.46170539057,183507.19661005287,170920.3362225393,116464.42620862792,183507.19661005287,170920.3362225393,100000.0,100000.0
2025-09-05,256933.62887291747,183803.05031282126,167335.309208598,116464.42620862792,183803.05031282126,167335.309208598,100000.0,100000.0
2025-09-08,263523.75757333264,188521.87500673014,169491.3960412794,116464.42620862792,188521.87500673014,169491.3960412794,100000.0,100000.0
2025-09-09,263534.48862650845,189232.90857805015,171393.827181954,116464.42620862792,189232.90857805015,171393.827181954,100000.0,100000.0
2025-09-10,261246.66752694864,187429.80336209378,172989.42694784948,116464.42620862792,187429.80336209378,172989.42694784948,100000.0,100000.0
2025-09-11,266787.7171005457,190241.47313091697,173896.7310678571,116464.42620862792,190241.47313091697,173896.7310678571,100000.0,100000.0
2025-09-12,268842.1216028432,190478.307231509,177675.43076357656,116464.42620862792,190478.307231509,177675.43076357656,100000.0,100000.0
2025-09-15,271465.5102174842,193051.41919445558,176802.58839263814,116464.42620862792,193051.41919445558,176802.58839263814,100000.0,100000.0
2025-09-16,269348.0505419607,192493.36213812866,174299.7417439334,116464.42620862792,192493.36213812866,174299.7417439334,100000.0,100000.0
